created_datetime,dataset,geometry,id,location.adminArea1,location.adminArea1Type,location.adminArea3,location.adminArea3Type,location.adminArea4,location.adminArea4Type,location.adminArea5,location.adminArea5Type,location.displayLatLng.lat,location.displayLatLng.lng,location.dragPoint,location.geocodeQuality,location.geocodeQualityCode,location.latLng.lat,location.latLng.lng,location.linkId,location.mapUrl,location.postalCode,location.sideOfStreet,location.street,location.type,location_type,reason,submission_sets.support.length,submission_sets.support.url,submitter,submitter.avatar_url,submitter.id,submitter.name,submitter.username,submitter_name,updated_datetime,url,user_token,visible
2014-10-29T02:56:15.368094+00:00,568,POINT (-73.9165090000000049 40.8292599999999979),267106,US,Country,NY,State,Bronx County,County,New York City,City,40.829271,-73.916633,False,ADDRESS,L1AAA,40.82926,-73.916509,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.82925976436538,-73.91650915145874,0,0|&center=40.82925976436538,-73.91650915145874&zoom=15&rand=823121846",10456,N,268 East 165th Street,s,suggestion,"Dense area, major traverse.",,,,,,,,Nick,2014-10-29T02:56:15.467463+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267106,session:e9cb58dfc0ca3954e30a5b512b04615e,True
2014-10-29T02:55:12.027235+00:00,568,POINT (-73.9011349999999965 40.8381529999999984),267102,US,Country,NY,State,Bronx County,County,New York City,City,40.83797,-73.90116,False,ADDRESS,L1AAA,40.838153,-73.901135,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.83815254071684,-73.90113472938538,0,0|&center=40.83815254071684,-73.90113472938538&zoom=15&rand=-62044166",10457,N,3828 3rd Avenue,s,suggestion,Far from rapid transit. Dense area and close to large park.,,,,,,,,Nick,2014-10-29T02:55:12.063989+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267102,session:e9cb58dfc0ca3954e30a5b512b04615e,True
2014-10-29T02:54:42.839604+00:00,568,POINT (-73.9053726196000014 40.8397393963999988),267101,US,Country,NY,State,Bronx County,County,New York City,City,40.839478,-73.905207,False,ADDRESS,L1AAA,40.839739,-73.905373,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.83973939637308,-73.90537261962889,0,0|&center=40.83973939637308,-73.90537261962889&zoom=15&rand=-655219701",10457,N,400 Claremont Parkway,s,suggestion,Far from rapid transit. Dense area and close to large park.,,,,,,,,Nick,2014-10-29T02:54:42.884617+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267101,session:e9cb58dfc0ca3954e30a5b512b04615e,True
2014-10-29T02:54:11.065476+00:00,568,POINT (-73.9839896566000021 40.6722722834999999),267100,US,Country,NY,State,Kings County,County,New York City,City,40.672181,-73.984452,False,ADDRESS,L1AAA,40.672276,-73.98399,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.67227635212614,-73.98398965658998,0,0|&center=40.67227635212614,-73.98398965658998&zoom=15&rand=-1314510750",11215,N,350 5th Avenue,s,suggestion,"This is a playstreet - no cars! Perfect for citibike!
Near school, condominiums, park, shops & restaurants as well as a densely populated residential area.",,,,,,,,disco Dave diner,2014-10-29T02:54:11.092610+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267100,session:e225761d7738b563f9c2dfa9c0fb5023,True
2014-10-29T02:54:06.839998+00:00,568,POINT (-73.9690159999999963 40.7498859999999965),267099,US,Country,NY,State,New York County,County,New York City,City,40.75002,-73.969199,False,ADDRESS,L1AAA,40.749886,-73.969016,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.7498863595159,-73.96901607513428,0,0|&center=40.7498863595159,-73.96901607513428&zoom=15&rand=-1657075189",10017,N,775 East 44th Street,s,suggestion,While there are already citibike racks here they are frequently empty. This is due to both tourists using them to visit the UN and UN employees using them to commute. There are probably enough people passing through to support at least 2 more racks in this area,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267099/support,,,,,,John Winkel,2014-10-29T02:54:06.968887+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267099,session:c583d56082cba36a5e9966840e128e46,True
2014-10-29T02:51:02.781042+00:00,568,POINT (-73.9681740000000048 40.6793830000000014),267092,US,Country,NY,State,Kings County,County,New York City,City,40.679269,-73.968082,False,ADDRESS,L1AAA,40.679383,-73.968174,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.67938299486525,-73.9681738615036,0,0|&center=40.67938299486525,-73.9681738615036&zoom=15&rand=317846373",11238,N,603 Vanderbilt Avenue,s,suggestion,This is a high traffic area with bike lanes in both directions that would cover both frequent commuters and the many visitors to the neighborhood.,,,,,,,,John Winkel,2014-10-29T02:51:02.815326+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267092,session:c583d56082cba36a5e9966840e128e46,True
2014-10-29T02:49:30.725183+00:00,568,POINT (-73.9639310000000023 40.7162649999999999),267091,US,Country,NY,State,Kings County,County,New York City,City,40.716156,-73.963836,False,ADDRESS,L1AAA,40.716265,-73.963931,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.71626532950895,-73.96393060684204,0,0|&center=40.71626532950895,-73.96393060684204&zoom=15&rand=287973876",11249,N,255 Wythe Avenue,s,suggestion,It is close to my friends house. ,,,,,,,,Alice Westerman,2014-10-29T02:49:30.773697+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267091,session:4591b1f4b411e31dc05120ee914d2a99,True
2014-10-29T02:46:46.520640+00:00,568,POINT (-73.9262509999999935 40.8420970000000025),267073,US,Country,NY,State,Bronx County,County,New York City,City,40.841938,-73.926195,False,ADDRESS,L1AAA,40.842097,-73.926251,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.84209728819515,-73.92625093460083,0,0|&center=40.84209728819515,-73.92625093460083&zoom=15&rand=-1644279428",10452,N,1358 University Avenue / Doctor Martin Luther King Junior Boulevard,s,suggestion,The Highbridge is opening soon. Area lacks rapid transit access. Easiest way to the Heights will be over the bridge when opened.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267073/support,,,,,,Nick,2014-10-29T02:46:46.552269+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267073,session:e9cb58dfc0ca3954e30a5b512b04615e,True
2014-10-29T02:44:40.167046+00:00,568,POINT (-73.8940429999999964 40.8755290000000002),267058,US,Country,NY,State,Bronx County,County,New York City,City,40.875032,-73.894107,False,ADDRESS,L1AAA,40.875529,-73.894043,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.87552892597598,-73.89404296875,0,0|&center=40.87552892597598,-73.89404296875&zoom=15&rand=-297242881",10468,N,2980 Goulden Avenue,s,suggestion,CUNY Lehman,,,,,,,,Nick,2014-10-29T02:44:40.195519+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267058,session:e9cb58dfc0ca3954e30a5b512b04615e,True
2014-10-29T02:43:52.565859+00:00,568,POINT (-73.9013171195999945 40.6970956525999981),267053,US,Country,NY,State,Queens County,County,New York City,City,40.697159,-73.90139,False,ADDRESS,L1AAA,40.697102,-73.901328,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.69710175329613,-73.90132784843445,0,0|&center=40.69710175329613,-73.90132784843445&zoom=15&rand=-1459708870",11385,N,1044 Cypress Avenue,s,suggestion,Need some stations in the area,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267053/support,,,,,,C. Tennyson,2014-10-29T02:43:52.610640+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267053,session:6ff465436571c67930de6a06f2e9920a,True
2014-10-29T02:43:44.422707+00:00,568,POINT (-73.8835610000000003 40.8672210000000007),267052,US,Country,NY,State,Bronx County,County,New York City,City,40.867520999999996,-73.883511,False,ADDRESS,L1AAA,40.867221,-73.883561,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.867221279091794,-73.8835608959198,0,0|&center=40.867221279091794,-73.8835608959198&zoom=15&rand=-656506408",10458,N,2875 Webster Avenue,s,suggestion,"Busy area, dense, Metro North nearby.",1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267052/support,,,,,,Nick,2014-10-29T02:43:44.457734+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267052,session:e9cb58dfc0ca3954e30a5b512b04615e,True
2014-10-29T02:42:51.634248+00:00,568,POINT (-73.9403159999999957 40.7120329999999981),267048,US,Country,NY,State,Kings County,County,New York City,City,40.712188,-73.940258,False,ADDRESS,L1AAA,40.712033,-73.940316,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.712032534473366,-73.94031643867493,0,0|&center=40.712032534473366,-73.94031643867493&zoom=15&rand=283573072",11211,N,819 Grand Street,s,suggestion,,,,,,,,,christian moran,2014-10-29T02:42:51.679000+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267048,session:2933832a6c30ac945a3728128f0fb6e2,True
2014-10-29T02:42:43.056525+00:00,568,POINT (-73.9549180000000064 40.7849530000000016),267045,US,Country,NY,State,New York County,County,New York City,City,40.784834,-73.954994,False,ADDRESS,L1AAA,40.784953,-73.954918,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.78495264791242,-73.954918384552,0,0|&center=40.78495264791242,-73.954918384552&zoom=15&rand=300243157",10128,N,60 East 93rd Street,s,suggestion,On a school block. Great way to reduce traffic and would be well used.,,,,,,,,Mike,2014-10-29T02:42:43.085205+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267045,session:dc17d412031f94ea54ced86c28f1ff0e,True
2014-10-29T02:42:01.463464+00:00,568,POINT (-73.9610069999999951 40.8070000000000022),267035,US,Country,NY,State,New York County,County,New York City,City,40.807181,-73.961321,False,ADDRESS,L1AAA,40.807,-73.961007,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.80700027296635,-73.96100699901581,0,0|&center=40.80700027296635,-73.96100699901581&zoom=15&rand=512239801",10027,N,College Walk,s,suggestion,Used by so many Columbia Students/Faculty/Employees,,,,,,,,David Smith,2014-10-29T02:42:01.526958+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267035,session:c2c753b3fe0e82cbf161096be1ae341f,True
2014-10-29T02:41:29.166795+00:00,568,POINT (-73.8808789999999931 40.8567380000000000),267028,US,Country,NY,State,Bronx County,County,New York City,City,40.856435,-73.8812,False,ADDRESS,L1AAA,40.856738,-73.880879,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.856737877988664,-73.8808786869049,0,0|&center=40.856737877988664,-73.8808786869049&zoom=15&rand=-533938431",10458,N,2505 Southern Boulevard,s,suggestion,"Near the BX Zoo, lots of buses serve this area but no rapid transit.",,,,,,,,Nick,2014-10-29T02:41:29.204044+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267028,session:e9cb58dfc0ca3954e30a5b512b04615e,True
2014-10-29T02:41:03.830436+00:00,568,POINT (-73.9630829999999975 40.7716119999999975),267025,US,Country,NY,State,New York County,County,New York City,City,40.771577,-73.963068,False,ADDRESS,L1AAA,40.771612,-73.963083,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.771612494007364,-73.96308302879332,0,0|&center=40.771612494007364,-73.96308302879332&zoom=15&rand=555900317",10021,N,100 East 73rd Street,s,suggestion,On the same block as a busy school. Would cut down on car traffic.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267025/support,,,,,,Mike,2014-10-29T02:41:03.858783+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267025,session:dc17d412031f94ea54ced86c28f1ff0e,True
2014-10-29T02:41:01.435311+00:00,568,POINT (-73.9673209999999983 40.7937170000000009),267023,US,Country,NY,State,New York County,County,New York City,City,40.793707,-73.967042,False,ADDRESS,L1AAA,40.793717,-73.967321,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.79371734398994,-73.96732091903687,0,0|&center=40.79371734398994,-73.96732091903687&zoom=15&rand=-1308822715",10025,N,Columbus Avenue,s,suggestion,"Huge residential corner, also lots of shopping along this stretch of Columbus",1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267023/support,,,,,,David Smith,2014-10-29T02:41:01.475604+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267023,session:c2c753b3fe0e82cbf161096be1ae341f,True
2014-10-29T02:39:59.039422+00:00,568,POINT (-73.9537600000000026 40.7078599999999966),267011,US,Country,NY,State,Kings County,County,New York City,City,40.708007,-73.95376,False,ADDRESS,L1AAA,40.70786,-73.95376,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.707860467410725,-73.95375967025757,0,0|&center=40.707860467410725,-73.95375967025757&zoom=15&rand=-1015383542",11211,N,371 South 5th Street,s,suggestion,,,,,,,,,Kate,2014-10-29T02:39:59.104848+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267011,session:40c4bdb13474deb2a18c00d3dacccb15,True
2014-10-29T02:39:54.005789+00:00,568,POINT (-73.9231018925000001 40.7796304304999992),267009,US,Country,NY,State,Queens County,County,New York City,City,40.780045,-73.922428,False,ZIP,Z1XAA,40.77963,-73.923102,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.779630430520484,-73.92310189254204,0,0|&center=40.779630430520484,-73.92310189254204&zoom=12&rand=-334793387",11102,N,,s,suggestion,Provides access to park and waterfront.,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267009/support,,,,,,Peter B.,2014-10-29T02:39:54.073534+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267009,session:f378fcaabf783be312ef2947b2cde458,True
2014-10-29T02:39:34.388562+00:00,568,POINT (-73.9155219999999957 40.8248389999999972),267006,US,Country,NY,State,Bronx County,County,New York City,City,40.825109,-73.915386,False,ADDRESS,L1AAA,40.824839,-73.915522,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.824839314467475,-73.91552209854126,0,0|&center=40.824839314467475,-73.91552209854126&zoom=15&rand=-1893041756",10451,N,Courtland Avenue,s,suggestion,Dense area and Melrose Metro North Station.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267006/support,,,,,,Nick,2014-10-29T02:39:34.419922+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267006,session:e9cb58dfc0ca3954e30a5b512b04615e,True
2014-10-29T02:39:26.395503+00:00,568,POINT (-73.9918040000000019 40.6846409999999992),267003,US,Country,NY,State,Kings County,County,New York City,City,40.68452,-73.991662,False,ADDRESS,L1AAA,40.684641,-73.991804,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.68464094630648,-73.9918041229248,0,0|&center=40.68464094630648,-73.9918041229248&zoom=15&rand=1826543689",11201,N,211 Smith Street,s,suggestion,"Cobble Hill and Carroll Gardens are growing in populations - it would be great to have an alternative to the F train, which is always incredibly crowded during commuting times. ",,,,,,,,Allison,2014-10-29T02:39:26.428746+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/267003,session:24a2b48703430c0848a001617aa9314c,True
2014-10-29T02:39:00.669269+00:00,568,POINT (-73.9891070000000042 40.7047850000000011),266999,US,Country,NY,State,Kings County,County,New York City,City,40.704785,-73.989107,False,STREET,B2AXX,40.704785,-73.989107,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.704785,-73.989107,0,0|&center=40.704785,-73.989107&zoom=15&rand=633220643",11201,N,Manhattan Bridge,s,suggestion,"There is a great courtyard at the end of the Manhattan bridge, on the Brooklyn side that has tons of space for a bike station.  They could open the gates at the end of the courtyard to allow bikes to circle around the bridge to the bike path on the other side of the MH bridge.  

There is also room for a bike station right under the bridge in DUMBO, which is right next to the entrance ramp to the bike path across the Manhattan Bridge.   ",,,,,,,,Dawn,2014-10-29T02:39:00.708275+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266999,session:305f232bca24cdaa1f57b2ea9389393c,True
2014-10-29T02:38:43.668805+00:00,568,POINT (-73.9067459999999983 40.8288539999999998),266997,US,Country,NY,State,Bronx County,County,New York City,City,40.828703,-73.906604,False,ADDRESS,L1AAA,40.828854,-73.906746,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.82885385838784,-73.90674591064453,0,0|&center=40.82885385838784,-73.90674591064453&zoom=15&rand=1359363290",10456,N,3426 3rd Avenue,s,suggestion,Dense area underserved by rapid transit.,,,,,,,,Nick,2014-10-29T02:38:43.704836+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266997,session:e9cb58dfc0ca3954e30a5b512b04615e,True
2014-10-29T02:38:41.765407+00:00,568,POINT (-73.9805010000000038 40.6596449999999976),266996,US,Country,NY,State,Kings County,County,New York City,City,40.6597,-73.98035899999999,False,ADDRESS,L1AAA,40.659645,-73.980501,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.65964519678597,-73.98050129413605,0,0|&center=40.65964519678597,-73.98050129413605&zoom=15&rand=-1059953118",11215,N,137 Windsor Place,s,suggestion,"There is a subway exit here, on a relatively low-traffic street.",,,,,,,,Ian,2014-10-29T02:38:41.792399+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266996,session:175f457443f306bb26839b054074d8bd,True
2014-10-29T02:37:52.516952+00:00,568,POINT (-73.8989349999999945 40.8260939999999977),266987,US,Country,NY,State,Bronx County,County,New York City,City,40.826172,-73.899146,False,ADDRESS,L1AAA,40.826094,-73.898935,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.82609363184678,-73.89893531799316,0,0|&center=40.82609363184678,-73.89893531799316&zoom=15&rand=-770465415",10459,N,1113 Prospect Avenue,s,suggestion,Dense area underserved by rapid transit.,,,,,,,,Nick,2014-10-29T02:37:52.552047+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266987,session:e9cb58dfc0ca3954e30a5b512b04615e,True
2014-10-29T02:36:52.914706+00:00,568,POINT (-73.9702390000000065 40.6726110000000034),266984,US,Country,NY,State,Kings County,County,New York City,City,40.672308,-73.970268,False,ZIP,Z1XAA,40.672611,-73.970239,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.67261111874421,-73.97023916244507,0,0|&center=40.67261111874421,-73.97023916244507&zoom=12&rand=-1213219453",11215,N,,s,suggestion,I could travel from Navy Yard to Prospect Park easily - there is no direct subway access. ,,,,,,,,Ashley,2014-10-29T02:36:52.954246+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266984,session:377c4f0fd98184346bbebf1c10fb42eb,True
2014-10-29T02:36:22.925567+00:00,568,POINT (-74.0178810000000027 40.7055340000000001),266977,US,Country,NY,State,New York County,County,New York City,City,40.705716,-74.017475,False,ADDRESS,L1AAA,40.705534,-74.017881,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.70553440620511,-74.01788055896759,0,0|&center=40.70553440620511,-74.01788055896759&zoom=15&rand=-63174343",10280,N,1st Place,s,suggestion,"There are free art classes in Robert Wagner Park in the summer, and the Skyscraper & Jewish Heritage museums are also nearby.",3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266977/support,,,,,,Karine,2014-10-29T02:36:22.953476+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266977,session:088aa2afee1b9dc78b8e3131e024a940,True
2014-10-29T02:32:12.979519+00:00,568,POINT (-73.9650790000000029 40.7683260000000018),266928,US,Country,NY,State,New York County,County,New York City,City,40.768309,-73.964405,False,ADDRESS,L1AAA,40.768326,-73.965079,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.76832579026965,-73.96507859230042,0,0|&center=40.76832579026965,-73.96507859230042&zoom=15&rand=29381053",10065,N,695 Park Avenue East 68th Street,s,suggestion,"Hunter College is a no-brainer, this is specifically for the north side of 68th between Park and the Hunter North entrance. There is ample sidewalk space for a 100 docks and not much pedestrian traffic.",,,,http://pbs.twimg.com/profile_images/427219594/Photo_on_2009-09-21_at_06.06_bigger.jpg,1713,Quinn Hue,qhue,,2014-10-29T02:32:12.997024+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266928,user:1713,True
2014-10-29T02:30:12.549250+00:00,568,POINT (-73.9523010000000056 40.7284130000000033),266873,US,Country,NY,State,Kings County,County,New York City,City,40.728349,-73.952237,False,ADDRESS,L1AAA,40.728413,-73.952301,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.72841329830404,-73.95230054855347,0,0|&center=40.72841329830404,-73.95230054855347&zoom=15&rand=60159320",11222,N,696 Leonard Street,s,suggestion,,,,,,,,,Robert Jakacki,2014-10-29T02:30:12.578218+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266873,session:a6ff5b286ac95aca3f8442870c150c18,True
2014-10-29T02:29:44.994165+00:00,568,POINT (-73.9511650000000031 40.7432790000000011),266868,US,Country,NY,State,Queens County,County,New York City,City,40.743039,-73.95077,False,ADDRESS,L1AAA,40.743279,-73.951165,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.743279102095244,-73.95116543815675,0,0|&center=40.743279102095244,-73.95116543815675&zoom=15&rand=-1669007862",11101,N,11-15 49th Avenue,s,suggestion,Locate near the Polaski Bridge and 7 TraiB52 bus line.  There is ampl room in the median. ,,,,,,,,Mack,2014-10-29T02:29:45.060400+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266868,session:c66e1e82b23b1465e8492a26edf5ce61,True
2014-10-29T02:29:37.246179+00:00,568,POINT (-73.9777710000000042 40.7583669999999998),266866,US,Country,NY,State,New York County,County,New York City,City,40.758438,-73.977945,False,ADDRESS,L1AAA,40.758367,-73.977771,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.75836718252032,-73.97777080535889,0,0|&center=40.75836718252032,-73.97777080535889&zoom=15&rand=471380918",10020,N,Rockefeller Plaza,s,suggestion,You had a station there before but removed it. There are NEVER any bikes around Madison and 49th at rush hour. PLEASE FIX THIS!! ,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266866/support,,,,,,Steve,2014-10-29T02:29:37.300425+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266866,session:867a9ae2a01805a4f40fdadbfccb6d7e,True
2014-10-29T02:29:22.943912+00:00,568,POINT (-74.0088839999999948 40.7319260000000014),266860,US,Country,NY,State,New York County,County,New York City,City,40.731996,-74.00894,False,ADDRESS,L1AAA,40.731926,-74.008884,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.73192555073219,-74.00888442993164,0,0|&center=40.73192555073219,-74.00888442993164&zoom=15&rand=-1537854459",10014,N,116 Barrow Street,s,suggestion,the other 2 closest locations are either both totally empty or totally full at the same time.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266860/support,,,,,,shad,2014-10-29T02:29:22.998250+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266860,session:68b7aaa6203187b4b2686c18c049d2be,True
2014-10-29T02:26:16.972320+00:00,568,POINT (-73.9374949999999984 40.7579530000000005),266815,US,Country,NY,State,Queens County,County,New York City,City,40.757942,-73.937642,False,ADDRESS,L1AAA,40.757953,-73.937495,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.75795271607545,-73.93749475479126,0,0|&center=40.75795271607545,-73.93749475479126&zoom=15&rand=456867729",11101,N,37-16 22nd Street,s,suggestion,Close to 21st street. close to the queens boro bridge. the community needs it. ,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266815/support,,,,,,Jean,2014-10-29T02:26:17.023656+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266815,session:1fed1686f7538db7c6c067ee76245d8e,True
2014-10-29T02:26:01.255441+00:00,568,POINT (-74.0037559999999957 40.7103609999999989),266810,US,Country,NY,State,New York County,County,New York City,City,40.710159,-74.003256,False,ADDRESS,L1AAA,40.710361,-74.003756,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.71036129922581,-74.00375604629517,0,0|&center=40.71036129922581,-74.00375604629517&zoom=15&rand=-1419304181",10038,N,100 Gold Street,s,suggestion,"IThere are not many stations near this location, and there is a large apartment complex and university nearby.",2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266810/support,,,,,,Karine,2014-10-29T02:26:01.305865+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266810,session:088aa2afee1b9dc78b8e3131e024a940,True
